,objectId,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3
3598,HCayRINOMC,HR,34550,Omanovac,Požeško-Slavonska,11,,,Pakrac
3599,Bl0MdYCGmE,HR,34550,Šeovica,Požeško-Slavonska,11,,,Pakrac
3600,Gh9M055rPz,HR,34550,Gornja Obrijež,Požeško-Slavonska,11,,,Pakrac
3601,bGMMuIj7Hc,HR,34550,Strižičevac,Požeško-Slavonska,11,,,Pakrac
3602,obESsJkqvU,HR,34550,Veliki Budići,Požeško-Slavonska,11,,,Pakrac
3603,WgB4w0zpes,HR,34550,Španovica,Požeško-Slavonska,11,,,Pakrac
3604,1sYt5B4Ek3,HR,34550,Pakrac,Požeško-Slavonska,11,,,Pakrac
3605,Kt7m1Z6XcC,HR,34550,Ožegovci,Požeško-Slavonska,11,,,Pakrac
3606,CbWtzzUvrT,HR,34550,Donji Grahovljani,Požeško-Slavonska,11,,,Pakrac
3607,YpKUGoYTEU,HR,34550,Dereza,Požeško-Slavonska,11,,,Pakrac
3608,RUJRggIIkD,HR,34550,Cikote,Požeško-Slavonska,11,,,Pakrac
3609,VgvJnnwHmV,HR,34550,Batinjani,Požeško-Slavonska,11,,,Pakrac
3610,xxRID6nqPi,HR,34550,Glavica,Požeško-Slavonska,11,,,Pakrac
3611,8ex7mH4yPo,HR,34550,Donja Obrijež,Požeško-Slavonska,11,,,Pakrac
3612,an5Js4waYg,HR,34550,Tisovac,Požeško-Slavonska,11,,,Pakrac
3613,sQc2Xhe7qR,HR,34550,Dragović,Požeško-Slavonska,11,,,Pakrac
3614,FjEIfPlWvW,HR,34550,Badljevina,Požeško-Slavonska,11,,,Pakrac
3615,q10jnkYHgt,HR,34550,Kričke,Požeško-Slavonska,11,,,Pakrac
3616,TLLmwupzXv,HR,34550,Lipik,Požeško-Slavonska,11,,,Pakrac
3617,ROvF7uuSh9,HR,34550,Dobrovac,Požeško-Slavonska,11,,,Pakrac
3618,TqrdiKrHqQ,HR,34550,Lipovac,Požeško-Slavonska,11,,,Pakrac
3619,VBYmtBDMa2,HR,34550,Rogulje,Požeško-Slavonska,11,,,Pakrac
3620,G9gOZkWfon,HR,34550,Donja Šumetlica,Požeško-Slavonska,11,,,Pakrac
3621,ZclgQo9fp7,HR,34550,Toranj,Požeško-Slavonska,11,,,Pakrac
3622,TBU9qOM2JU,HR,34550,Gornji Grahovljani,Požeško-Slavonska,11,,,Pakrac
3623,oTwbfG1jrl,HR,34550,Donji Čaglić,Požeško-Slavonska,11,,,Pakrac
3624,ohr4uwJTO7,HR,34550,Gornja Šumetlica,Požeško-Slavonska,11,,,Pakrac
3625,7wVqNDaWWw,HR,34550,Antunovac,Požeško-Slavonska,11,,,Pakrac
3626,PdzLt0ZPKH,HR,34550,Kukunjevac,Požeško-Slavonska,11,,,Pakrac
3627,K0mWbYOlUG,HR,34550,Bukovčani,Požeško-Slavonska,11,,,Pakrac
3628,J7M9jHDxmK,HR,34550,Skenderovci,Požeško-Slavonska,11,,,Pakrac
3629,UDKwf4ca1G,HR,34550,Stari Majur,Požeško-Slavonska,11,,,Pakrac
3630,pvSs4QGE9j,HR,34550,Kusonje,Požeško-Slavonska,11,,,Pakrac
3631,3g2GRZa76r,HR,34550,Kapetanovo Polje,Požeško-Slavonska,11,,,Pakrac
3632,29IeHq2R1Z,HR,34550,Brusnik,Požeško-Slavonska,11,,,Pakrac
3633,h7E2aFTc7S,HR,34550,Branešci,Požeško-Slavonska,11,,,Pakrac
3634,LBKIZBdLVE,HR,34550,Japaga,Požeško-Slavonska,11,,,Pakrac
3635,Lyuxv2FaFf,HR,34550,Veliki Banovac,Požeško-Slavonska,11,,,Pakrac
3636,QnLFFoJt5w,HR,34550,Mali Banovac,Požeško-Slavonska,11,,,Pakrac
3637,8Qrn0QyXlM,HR,34550,Srednji Grahovljani,Požeško-Slavonska,11,,,Pakrac
3638,leMZ1AGhhk,HR,34550,Novi Majur,Požeško-Slavonska,11,,,Pakrac
3639,9psCjX0Ta2,HR,34550,Prekopakra,Požeško-Slavonska,11,,,Pakrac
3640,ywXnq9FYWS,HR,34550,Cicvare,Požeško-Slavonska,11,,,Pakrac
3641,lViOE7JnA7,HR,34550,Mali Budići,Požeško-Slavonska,11,,,Pakrac
3642,UoRkUBIS2A,HR,34550,Prgomelje,Požeško-Slavonska,11,,,Pakrac
3643,E2XxsUEB58,HR,34550,Filipovac,Požeško-Slavonska,11,,,Pakrac
3644,lUKb1gAo0x,HR,34550,Kovačevac,Požeško-Slavonska,11,,,Pakrac
3645,CymuBY6Xn1,HR,34550,Popovci,Požeško-Slavonska,11,,,Pakrac
3646,BRNllwZok8,HR,34550,Jakovci,Požeško-Slavonska,11,,,Pakrac
3647,8ZPZZJzoZp,HR,34550,Koturić,Požeško-Slavonska,11,,,Pakrac
3648,oTRUVEXJvP,HR,34550,Jagma,Požeško-Slavonska,11,,,Pakrac
3649,QusaRTdBtc,HR,34551,Poljana,Požeško-Slavonska,11,,,Lipik
3650,5fI89Uik6M,HR,34551,Gornji Čaglić,Požeško-Slavonska,11,,,Lipik
3651,JEVKymHGim,HR,34551,Marino Selo,Požeško-Slavonska,11,,,Lipik
3652,uLbQN9Ng3J,HR,34551,Livađani,Požeško-Slavonska,11,,,Lipik
3653,kLr946M8O7,HR,34551,Bjelanovac,Požeško-Slavonska,11,,,Lipik
3654,WYyfvp4GDw,HR,34551,Bujavica,Požeško-Slavonska,11,,,Lipik
3655,H3cKzYXuAK,HR,34551,Brekinska,Požeško-Slavonska,11,,,Lipik
3656,f99eWcXxkQ,HR,34551,Gaj,Požeško-Slavonska,11,,,Lipik
3657,Iy8aKWNq9Q,HR,34551,Brezine,Požeško-Slavonska,11,,,Lipik
3658,jixkB4e8Rr,HR,34551,Subocka,Požeško-Slavonska,11,,,Lipik
3659,ceJzLdVcUY,HR,51000,Rijeka,Primorsko-Goranska,12,,,Rijeka
3660,MDDuNmAlGz,HR,51000,Kostrena,Primorsko-Goranska,12,,,Rijeka
3661,br6V4O2E9r,HR,51211,Pobri,Primorsko-Goranska,12,,,Matulji
3662,RbyK4qGInj,HR,51211,Matulji,Primorsko-Goranska,12,,,Matulji
3663,zE29KPcrzf,HR,51211,Permani,Primorsko-Goranska,12,,,Matulji
3664,i6CxwbvB7H,HR,51211,Lipa,Primorsko-Goranska,12,,,Matulji
3665,rWecPqqlCG,HR,51211,Veli Brgud,Primorsko-Goranska,12,,,Matulji
3666,tXLUKTbGnw,HR,51211,Jurdani,Primorsko-Goranska,12,,,Matulji
3667,h4o7HUPObQ,HR,51211,Zaluki,Primorsko-Goranska,12,,,Matulji
3668,VItGiiWlt6,HR,51211,Vele Mune,Primorsko-Goranska,12,,,Matulji
3669,6Yh9n51GEa,HR,51211,Rupa,Primorsko-Goranska,12,,,Matulji
3670,k5MOc0kNdw,HR,51211,Pasjak,Primorsko-Goranska,12,,,Matulji
3671,nUskuYgp58,HR,51211,Žejane,Primorsko-Goranska,12,,,Matulji
3672,eWxATJtMir,HR,51211,Mihotići,Primorsko-Goranska,12,,,Matulji
3673,4x5RwLx6QM,HR,51211,Rukavac,Primorsko-Goranska,12,,,Matulji
3674,bv7Ey648FF,HR,51211,Šapjane,Primorsko-Goranska,12,,,Matulji
3675,q1ZgPLRbN5,HR,51211,Jušići,Primorsko-Goranska,12,,,Matulji
3676,UDCtM467YY,HR,51211,Zvoneće,Primorsko-Goranska,12,,,Matulji
3677,npeeinFQv1,HR,51211,Mučići,Primorsko-Goranska,12,,,Matulji
3678,ONhClwAMGH,HR,51211,Male Mune,Primorsko-Goranska,12,,,Matulji
3679,iLruR4hfyV,HR,51211,Ružići,Primorsko-Goranska,12,,,Matulji
3680,VqAAVkzCC0,HR,51211,Bregi,Primorsko-Goranska,12,,,Matulji
3681,ZgyAl6yUJY,HR,51211,Mali Brgud,Primorsko-Goranska,12,,,Matulji
3682,OYD219iR0I,HR,51215,Kastav,Primorsko-Goranska,12,,,Kastav
3683,L3u3SG0Uh8,HR,51211,Brdce,Primorsko-Goranska,12,,,Matulji
3684,YZhnvDebhz,HR,51211,Kućeli,Primorsko-Goranska,12,,,Matulji
3685,GE5BIFRspx,HR,51211,Brešca,Primorsko-Goranska,12,,,Matulji
3686,wirtpeEw8b,HR,51216,Viškovo,Primorsko-Goranska,12,,,Viškovo
3687,wCd7NLRR65,HR,51216,Marinići,Primorsko-Goranska,12,,,Viškovo
3688,qBRDJUJiyv,HR,51216,Sroki,Primorsko-Goranska,12,,,Viškovo
3689,hAG4HuAA91,HR,51216,Marčelji,Primorsko-Goranska,12,,,Viškovo
3690,4hemxd4oh5,HR,51216,Saršoni,Primorsko-Goranska,12,,,Viškovo
3691,LDWvkfXnT1,HR,51217,Škalnica,Primorsko-Goranska,12,,,Klana
3692,ch0TQMyufa,HR,51217,Studena,Primorsko-Goranska,12,,,Klana
3693,rGJ2K7BCoV,HR,51216,Mladenići,Primorsko-Goranska,12,,,Viškovo
3694,VHLv0z1F2K,HR,51218,Podkilavac,Primorsko-Goranska,12,,,Dražice
3695,AgIDiE9BqD,HR,51216,Kosi,Primorsko-Goranska,12,,,Viškovo
3696,uxmpH5gVik,HR,51217,Breza,Primorsko-Goranska,12,,,Klana
3697,iZERYzEV4a,HR,51217,Lisac,Primorsko-Goranska,12,,,Klana
3698,Nx5lKB9eyq,HR,51218,Buzdohanj,Primorsko-Goranska,12,,,Dražice
3699,bUPchUkjlu,HR,51217,Klana,Primorsko-Goranska,12,,,Klana
3700,vu2wZtko4C,HR,51218,Podrvanj,Primorsko-Goranska,12,,,Dražice
3701,3HnaBVumjx,HR,51218,Grobnik,Primorsko-Goranska,12,,,Dražice
3702,Ltlm7acv0j,HR,51218,Kukuljani,Primorsko-Goranska,12,,,Dražice
3703,SXSTsx5QpI,HR,51218,Dražice,Primorsko-Goranska,12,,,Dražice
3704,Jzdwkme3GD,HR,51218,Cernik,Primorsko-Goranska,12,,,Dražice
3705,CzBrjYfkX0,HR,51218,Soboli,Primorsko-Goranska,12,,,Dražice
3706,xyf7YNfDqE,HR,51218,Jelenje,Primorsko-Goranska,12,,,Dražice
3707,VNUHSjchA0,HR,51218,Čavle,Primorsko-Goranska,12,,,Dražice
3708,ZSlMQUO1BR,HR,51218,Podhum,Primorsko-Goranska,12,,,Dražice
3709,SKNAWane8K,HR,51218,Martinovo Selo,Primorsko-Goranska,12,,,Dražice
3710,kPAfwgxGnC,HR,51218,Zoretići,Primorsko-Goranska,12,,,Dražice
3711,7hFbXySmfo,HR,51218,Trnovica,Primorsko-Goranska,12,,,Dražice
3712,ZJKC4OO2Z2,HR,51218,Lopača,Primorsko-Goranska,12,,,Dražice
3713,jEe1NdEzcC,HR,51218,Lukeži,Primorsko-Goranska,12,,,Dražice
3714,vLLcRgUv7e,HR,51218,Ratulje,Primorsko-Goranska,12,,,Dražice
3715,0SEaXEacPr,HR,51218,Baštijani,Primorsko-Goranska,12,,,Dražice
3716,7t9JHNxiVg,HR,51218,Drastin,Primorsko-Goranska,12,,,Dražice
3717,iDjj44L7AB,HR,51218,Ilovik,Primorsko-Goranska,12,,,Dražice
3718,uajm2mz29s,HR,51218,Milaši,Primorsko-Goranska,12,,,Dražice
3719,tdNoIAGeRx,HR,51218,Valići,Primorsko-Goranska,12,,,Dražice
3720,I4rrSCaVFH,HR,51224,Škrljevo,Primorsko-Goranska,12,,,Krasica
3721,0QDWRV2wqf,HR,51250,Povile,Primorsko-Goranska,12,,,Novi Vinodolski
3722,ypx4Y7lWn1,HR,51224,Ponikve,Primorsko-Goranska,12,,,Krasica
3723,DKh7EPnMLB,HR,51218,Zastenice,Primorsko-Goranska,12,,,Dražice
3724,GtJs8rH1Sb,HR,51218,Podčudnič,Primorsko-Goranska,12,,,Dražice
3725,5jXoXSV4xs,HR,51250,Javorje,Primorsko-Goranska,12,,,Novi Vinodolski
3726,4z2ghu6S61,HR,51218,Lubarska,Primorsko-Goranska,12,,,Dražice
3727,qc6zzaPrxD,HR,51224,Krasica,Primorsko-Goranska,12,,,Krasica
3728,tPB4sP1icu,HR,51218,Mavrinci,Primorsko-Goranska,12,,,Dražice
3729,2rY4D6kuUP,HR,51226,Praputnjak,Primorsko-Goranska,12,,,Hreljin
3730,2gu0icfBQz,HR,51218,Brnelići,Primorsko-Goranska,12,,,Dražice
3731,bGE3QZ4NEx,HR,51224,Kukuljanovo,Primorsko-Goranska,12,,,Krasica
3732,ZGblpCPnK9,HR,51226,Hreljin,Primorsko-Goranska,12,,,Hreljin
3733,67gaxM5iFa,HR,51250,Breze,Primorsko-Goranska,12,,,Novi Vinodolski
3734,w73aH35NmS,HR,51224,Plosna,Primorsko-Goranska,12,,,Krasica
3735,LI0shTj94I,HR,51250,Klenovica,Primorsko-Goranska,12,,,Novi Vinodolski
3736,lwPktcHzjv,HR,51250,Donji Zagon,Primorsko-Goranska,12,,,Novi Vinodolski
3737,YBLLsXCTG4,HR,51250,Ledenice,Primorsko-Goranska,12,,,Novi Vinodolski
3738,nq2g2ESnry,HR,51250,Podmelnik,Primorsko-Goranska,12,,,Novi Vinodolski
3739,AODNxIvOkX,HR,51250,Novi Vinodolski,Primorsko-Goranska,12,,,Novi Vinodolski
3740,QF40BFnqdc,HR,51250,Ruševo Krmpotsko,Primorsko-Goranska,12,,,Novi Vinodolski
3741,IxvMCSh0c1,HR,51250,Crno,Primorsko-Goranska,12,,,Novi Vinodolski
3742,UuDzLlSFmx,HR,51250,Bater,Primorsko-Goranska,12,,,Novi Vinodolski
3743,cDEv7uMyli,HR,51250,Smokvica Krmpotska,Primorsko-Goranska,12,,,Novi Vinodolski
3744,o98TR68DmL,HR,51250,Drinak,Primorsko-Goranska,12,,,Novi Vinodolski
3745,lrfauECiOW,HR,51250,Sibinj Krmpotski,Primorsko-Goranska,12,,,Novi Vinodolski
3746,3MibwNG762,HR,51250,Krmpotske Vodice,Primorsko-Goranska,12,,,Novi Vinodolski
3747,EQWsaLpcBD,HR,51250,Zabukovac,Primorsko-Goranska,12,,,Novi Vinodolski
3748,GvAEKWDPFJ,HR,51250,Bile,Primorsko-Goranska,12,,,Novi Vinodolski
3749,cSrwha1sjG,HR,51250,Luka Krmpotska,Primorsko-Goranska,12,,,Novi Vinodolski
3750,KEUPXb8P0t,HR,51250,Bribir,Primorsko-Goranska,12,,,Novi Vinodolski
3751,bNEoOELiW6,HR,51260,Jadranovo,Primorsko-Goranska,12,,,Crikvenica
3752,LYLfs621iy,HR,51250,Gornji Zagon,Primorsko-Goranska,12,,,Novi Vinodolski
3753,9iXMB2gCHU,HR,51260,Selce,Primorsko-Goranska,12,,,Crikvenica
3754,B0xLssZ7T0,HR,51260,Dramalj,Primorsko-Goranska,12,,,Crikvenica
3755,OBWlWeoTc2,HR,51260,Grižane-Belgrad,Primorsko-Goranska,12,,,Crikvenica
3756,j7O8D2b5Dl,HR,51260,Tribalj,Primorsko-Goranska,12,,,Crikvenica
3757,rmDDrgJBxB,HR,51262,Bakar,Primorsko-Goranska,12,,,Kraljevica
3758,YYEocUGFxf,HR,51250,Jakov Polje,Primorsko-Goranska,12,,,Novi Vinodolski
3759,ZFEKj0FBxu,HR,51260,Crikvenica,Primorsko-Goranska,12,,,Crikvenica
3760,QtENtubOWH,HR,51262,Bakar (Rijeka),Primorsko-Goranska,12,,,Kraljevica
3761,lKmJv7RKBo,HR,51262,Drivenik,Primorsko-Goranska,12,,,Kraljevica
3762,qK4O4omfeR,HR,51262,Mali Dol,Primorsko-Goranska,12,,,Kraljevica
3763,fbLAEQDvx6,HR,51262,Križišće,Primorsko-Goranska,12,,,Kraljevica
3764,vqH9swVPFY,HR,51262,Veli Dol,Primorsko-Goranska,12,,,Kraljevica
3765,v52QMMlwPN,HR,51262,Kraljevica,Primorsko-Goranska,12,,,Kraljevica
3766,UmeLATdNfk,HR,51262,Šmrika,Primorsko-Goranska,12,,,Kraljevica
3767,ca1J3e2rCV,HR,51262,Bakarac,Primorsko-Goranska,12,,,Kraljevica
3768,rwaFgY8x5F,HR,51280,Barbat na Rabu,Primorsko-Goranska,12,,,Rab
3769,AlfasxrnRB,HR,51300,Crni Lug,Primorsko-Goranska,12,,,Delnice
3770,3HEKPtiLu6,HR,51280,Lopar,Primorsko-Goranska,12,,,Rab
3771,UTRttJi7AM,HR,51300,Belo,Primorsko-Goranska,12,,,Delnice
3772,P40Yir0DR4,HR,51280,Supetarska Draga,Primorsko-Goranska,12,,,Rab
3773,gDbY05RPbz,HR,51280,Kampor,Primorsko-Goranska,12,,,Rab
3774,sPiKtFjmpf,HR,51280,Banjol,Primorsko-Goranska,12,,,Rab
3775,iW8PfAYsfZ,HR,51300,Podgora Turkovska,Primorsko-Goranska,12,,,Delnice
3776,krgFRwNndO,HR,51280,Palit,Primorsko-Goranska,12,,,Rab
3777,Me1q9oFkuy,HR,51280,Rab,Primorsko-Goranska,12,,,Rab
3778,yLMNvWfEcb,HR,51300,Delnice,Primorsko-Goranska,12,,,Delnice
3779,aEhaXBG6KI,HR,51280,Mundanije,Primorsko-Goranska,12,,,Rab
3780,74cvC2kweR,HR,51300,Bukov Vrh,Primorsko-Goranska,12,,,Delnice
3781,VmFQQXhHzQ,HR,51300,Sunger,Primorsko-Goranska,12,,,Delnice
3782,FsdpoxJAIl,HR,51300,Zakrajc Turkovski,Primorsko-Goranska,12,,,Delnice
3783,lpP6zBquYv,HR,51300,Turke,Primorsko-Goranska,12,,,Delnice
3784,YBoZDS5D7G,HR,51300,Šije,Primorsko-Goranska,12,,,Delnice
3785,qMvrs6nV4E,HR,51300,Kupa,Primorsko-Goranska,12,,,Delnice
3786,stNRvmu6H7,HR,51300,Zlobin,Primorsko-Goranska,12,,,Delnice
3787,JQwmOCW37Q,HR,51300,Gašparci,Primorsko-Goranska,12,,,Delnice
3788,7S0Ho83FQg,HR,51300,Biljevina,Primorsko-Goranska,12,,,Delnice
3789,DAj1dHPWQV,HR,51300,Hlevci,Primorsko-Goranska,12,,,Delnice
3790,aOAZH1TKug,HR,51300,Fužine,Primorsko-Goranska,12,,,Delnice
3791,sHWlZuw3LE,HR,51300,Zalesina,Primorsko-Goranska,12,,,Delnice
3792,F0fcAHDn0i,HR,51300,Gornja Krašićevica,Primorsko-Goranska,12,,,Delnice
3793,Zp8uTWmqp8,HR,51300,Lučice,Primorsko-Goranska,12,,,Delnice
3794,1BbIbqmwKO,HR,51300,Brod na Kupi,Primorsko-Goranska,12,,,Delnice
3795,JQsHkEwJ1V,HR,51300,Razloge,Primorsko-Goranska,12,,,Delnice
3796,51S6KElRFq,HR,51300,Malo Selo,Primorsko-Goranska,12,,,Delnice
3797,0YWi1x894J,HR,51300,Stara Sušica,Primorsko-Goranska,12,,,Delnice
3798,WTZAlDRIEH,HR,51300,Homer,Primorsko-Goranska,12,,,Delnice
3799,BhPQyQ665C,HR,51300,Slavica,Primorsko-Goranska,12,,,Delnice
3800,MOwLBvNFhL,HR,51300,Vrata,Primorsko-Goranska,12,,,Delnice
3801,F1wfkyuybU,HR,51300,Skrad,Primorsko-Goranska,12,,,Delnice
3802,DPKbIM8zEh,HR,51300,Ravna Gora,Primorsko-Goranska,12,,,Delnice
3803,kGc7bbTs6C,HR,51300,Zapolje Brodsko,Primorsko-Goranska,12,,,Delnice
3804,dflXMa0G79,HR,51300,Velika Lešnica,Primorsko-Goranska,12,,,Delnice
3805,VVFz0eZVBU,HR,51300,Tuk Vojni,Primorsko-Goranska,12,,,Delnice
3806,KYIQ7ILF6l,HR,51300,Požar,Primorsko-Goranska,12,,,Delnice
3807,aA7DVL02CI,HR,51300,Srednja Krašićevica,Primorsko-Goranska,12,,,Delnice
3808,z3VrgqPvbW,HR,51300,Guče Selo,Primorsko-Goranska,12,,,Delnice
3809,KMpJ0UCfX4,HR,51300,Divjake,Primorsko-Goranska,12,,,Delnice
3810,Cy6XgIQSmg,HR,51300,Donja Krašićevica,Primorsko-Goranska,12,,,Delnice
3811,AQ5o0GTagu,HR,51300,Zagolik,Primorsko-Goranska,12,,,Delnice
3812,pKJC5DqFCe,HR,51300,Žrnovac,Primorsko-Goranska,12,,,Delnice
3813,uE8AFgBTIt,HR,51300,Marija Trošt,Primorsko-Goranska,12,,,Delnice
3814,p8wsFWH5jU,HR,51300,Mrkopalj,Primorsko-Goranska,12,,,Delnice
3815,OhaLWolb85,HR,51300,Golik,Primorsko-Goranska,12,,,Delnice
3816,LKXzZQd99R,HR,51300,Lič,Primorsko-Goranska,12,,,Delnice
3817,20vdlqJrmk,HR,51300,Kočičin,Primorsko-Goranska,12,,,Delnice
3818,qzhHbkUhq6,HR,51300,Zelin Mrzlovodički,Primorsko-Goranska,12,,,Delnice
3819,qCySK6ICCX,HR,51300,Benkovac Fužinski,Primorsko-Goranska,12,,,Delnice
3820,WbruT0FEEH,HR,51300,Kupjak,Primorsko-Goranska,12,,,Delnice
3821,UEjzWmdYTq,HR,51300,Lokve,Primorsko-Goranska,12,,,Delnice
3822,yKS4lvNMzh,HR,51300,Belo Selo,Primorsko-Goranska,12,,,Delnice
3823,Dd5l8f3jtD,HR,51300,Pećišće,Primorsko-Goranska,12,,,Delnice
3824,qmk1jvMvaL,HR,51300,Stari Laz,Primorsko-Goranska,12,,,Delnice
3825,pjtF9CHffX,HR,51300,Mala Lešnica,Primorsko-Goranska,12,,,Delnice
3826,8tE8PDzA0U,HR,51300,Begovo Razdolje,Primorsko-Goranska,12,,,Delnice
3827,bxQNaeY4Hr,HR,51300,Kuželj,Primorsko-Goranska,12,,,Delnice
3828,4hH14uoINM,HR,51300,Podstena,Primorsko-Goranska,12,,,Delnice
3829,ytqsc9Nxm1,HR,51300,Gornji Turni,Primorsko-Goranska,12,,,Delnice
3830,IXc66P8QHK,HR,51300,Mrzla Vodica,Primorsko-Goranska,12,,,Delnice
3831,6EDyV7U1g5,HR,51300,Gorani,Primorsko-Goranska,12,,,Delnice
3832,8Nl7TohgED,HR,51300,Leskova Draga,Primorsko-Goranska,12,,,Delnice
3833,Bpo0jYWBxS,HR,51300,Gorica Skradska,Primorsko-Goranska,12,,,Delnice
3834,2jArrBMONp,HR,51300,Brestova Draga,Primorsko-Goranska,12,,,Delnice
3835,V8eqjjWTvr,HR,51300,Donji Turni,Primorsko-Goranska,12,,,Delnice
3836,bzvHnp3ylY,HR,51300,Bukovac Podvrški,Primorsko-Goranska,12,,,Delnice
3837,yYG9BzzfyN,HR,51300,Raskrižje Tihovo,Primorsko-Goranska,12,,,Delnice
3838,5N1szexq5K,HR,51300,Buzin,Primorsko-Goranska,12,,,Delnice
3839,oiwzHXxATt,HR,51300,Brezje Dobransko,Primorsko-Goranska,12,,,Delnice
3840,hYB7zM5wPh,HR,51300,Belski Ravan,Primorsko-Goranska,12,,,Delnice
3841,JDcitRHSnh,HR,51300,Raskrižje,Primorsko-Goranska,12,,,Delnice
3842,hmRXXDmvEU,HR,51300,Leska,Primorsko-Goranska,12,,,Delnice
3843,bhAsD9WynF,HR,51300,Bela Vodica,Primorsko-Goranska,12,,,Delnice
3844,WAsnT0HCBl,HR,51300,Donji Okrug,Primorsko-Goranska,12,,,Delnice
3845,0MIcVjdYTV,HR,51300,Donje Tihovo,Primorsko-Goranska,12,,,Delnice
3846,wVlVyy0BUH,HR,51300,Malo Selce,Primorsko-Goranska,12,,,Delnice
3847,Gd9Z2yuCir,HR,51300,Pucak,Primorsko-Goranska,12,,,Delnice
3848,Hmhdi2Tutc,HR,51300,Gornje Tihovo,Primorsko-Goranska,12,,,Delnice
3849,01w57ogyHE,HR,51300,Radočaj Brodski,Primorsko-Goranska,12,,,Delnice
3850,R95NdcXBpo,HR,51300,Donji Ložac,Primorsko-Goranska,12,,,Delnice
3851,Ms3dVvJHae,HR,51300,Gornja Dobra,Primorsko-Goranska,12,,,Delnice
3852,bviUtx5GNn,HR,51300,Gramalj,Primorsko-Goranska,12,,,Delnice
3853,rknABPBWNs,HR,51300,Gornji Ložac,Primorsko-Goranska,12,,,Delnice
3854,FblxqKrZku,HR,51300,Dedin,Primorsko-Goranska,12,,,Delnice
3855,I1bgiXat71,HR,51300,Podslemeni Lazi,Primorsko-Goranska,12,,,Delnice
3856,MftrSSXi2I,HR,51300,Gornji Okrug,Primorsko-Goranska,12,,,Delnice
3857,ZyU9cL27cE,HR,51300,Čedanj,Primorsko-Goranska,12,,,Delnice
3858,7rEdsbbxmL,HR,51300,Tuk Mrkopaljski,Primorsko-Goranska,12,,,Delnice
3859,GrKD8BEn80,HR,51300,Krivac,Primorsko-Goranska,12,,,Delnice
3860,qzncMCd8oD,HR,51300,Planina Skradska,Primorsko-Goranska,12,,,Delnice
3861,UvxYWzLdiC,HR,51300,Kalić,Primorsko-Goranska,12,,,Delnice
3862,pnufaC7uj1,HR,51300,Sleme Skradsko,Primorsko-Goranska,12,,,Delnice
3863,8o3vaMnmaj,HR,51300,Ševalj,Primorsko-Goranska,12,,,Delnice
3864,zTYNOEfQUL,HR,51300,Tusti Vrh,Primorsko-Goranska,12,,,Delnice
3865,9KI8T8tTn4,HR,51300,Rogi,Primorsko-Goranska,12,,,Delnice
3866,wc8XhvdD2h,HR,51300,Sopač,Primorsko-Goranska,12,,,Delnice
3867,xmnVAUguvl,HR,51300,Veliko Selce,Primorsko-Goranska,12,,,Delnice
3868,JJj5MU2qi8,HR,51300,Sleme,Primorsko-Goranska,12,,,Delnice
3869,xk8KViRmFz,HR,51300,Mala Dobra,Primorsko-Goranska,12,,,Delnice
3870,tGUH2XicpP,HR,51300,Lazac Lokvarski,Primorsko-Goranska,12,,,Delnice
3871,YiaMe09CYO,HR,51300,Suhor,Primorsko-Goranska,12,,,Delnice
3872,i5hZy5GfwL,HR,51300,Hosnik,Primorsko-Goranska,12,,,Delnice
3873,R12Kzmolkk,HR,51300,Sedalce,Primorsko-Goranska,12,,,Delnice
3874,8xBBtMEooC,HR,51300,Iševnica,Primorsko-Goranska,12,,,Delnice
3875,CRUwk6h4bS,HR,51300,Plajzi,Primorsko-Goranska,12,,,Delnice
3876,GEssR3Uvl1,HR,51300,Velika Voda,Primorsko-Goranska,12,,,Delnice
3877,QVurpeVo6O,HR,51300,Vrh Brodski,Primorsko-Goranska,12,,,Delnice
3878,n6LLtqQOtZ,HR,51300,Hribac,Primorsko-Goranska,12,,,Delnice
3879,wuao6mRJZ7,HR,51300,Trški Lazi,Primorsko-Goranska,12,,,Delnice
3880,BTmDrB1Pnc,HR,51300,Resnatac,Primorsko-Goranska,12,,,Delnice
3881,Kld4pgCiGc,HR,51306,Gorači,Primorsko-Goranska,12,,,Čabar
3882,tDt8mbjpqb,HR,51300,Gusti Laz,Primorsko-Goranska,12,,,Delnice
3883,smKn5g6s7t,HR,51300,Razloški Okrug,Primorsko-Goranska,12,,,Delnice
3884,ER9lcOfp1N,HR,51306,Plešce,Primorsko-Goranska,12,,,Čabar
3885,eHXREEqHPP,HR,51306,Sokoli,Primorsko-Goranska,12,,,Čabar
3886,ZMV9Q6z7mn,HR,51306,Tršće,Primorsko-Goranska,12,,,Čabar
3887,evki6S8QiG,HR,51300,Zamost Brodski,Primorsko-Goranska,12,,,Delnice
3888,0OZQDe4Cav,HR,51300,Zelin Crnoluški,Primorsko-Goranska,12,,,Delnice
3889,SAn2qlCPfA,HR,51306,Gerovo,Primorsko-Goranska,12,,,Čabar
3890,oa55U1vE2j,HR,51306,Gerovski Kraj,Primorsko-Goranska,12,,,Čabar
3891,TqymjSlacN,HR,51300,Zakrajc Brodski,Primorsko-Goranska,12,,,Delnice
3892,A6Iwgci5h9,HR,51306,Okrivje,Primorsko-Goranska,12,,,Čabar
3893,jBPHXGNppf,HR,51300,Grbajel,Primorsko-Goranska,12,,,Delnice
3894,aehHhV9JHJ,HR,51306,Vrhovci,Primorsko-Goranska,12,,,Čabar
